4,43,3,22,217
4,44,3,22,222
4,45,3,24,225
4,46,-1,24,225
4,47,-1,24,225
4,48,-1,24,225
4,49,-1,24,225
4,50,-1,24,225
4,51,-1,24,225
4,52,-1,24,225
4,53,-1,24,225
4,54,-1,24,225
4,55,-1,24,225
4,56,-1,24,225
4,57,-1,24,225
4,58,-1,24,225
4,59,-1,24,225
5,0,-1,24,225
5,1,-1,24,225
5,2,-1,24,225
5,3,-1,24,225
5,4,-1,24,225
5,5,-1,24,225
5,6,-1,24,225
5,7,-1,24,225
5,8,-1,24,225
5,9,-1,24,225
5,10,-1,24,225
5,11,-1,24,225
5,12,-1,24,225
5,13,-1,24,225
5,14,-1,24,225
5,15,-1,24,225
5,16,-1,24,225
5,17,-1,24,225
5,18,-1,24,225
5,19,-1,24,225
5,20,-1,24,225
5,21,-1,24,225
5,22,-1,24,225
5,23,-1,24,225
5,24,-1,24,225
5,25,-1,24,225
5,26,-1,24,225
5,27,7,27,137
5,28,7,27,142
5,29,7,27,147
5,30,-1,27,147
5,31,-1,27,147
5,32,-1,27,147
5,33,-1,27,147
5,34,-1,27,147
5,35,-1,27,147
5,36,-1,27,147
5,37,-1,27,147
5,38,-1,27,147
5,39,-1,27,147
5,40,-1,27,147
5,41,-1,27,147
5,42,3,27,212
5,43,3,27,217
5,44,3,27,222
5,45,3,29,225
5,46,-1,29,225
5,47,-1,29,225
5,48,-1,29,225
5,49,-1,29,225
5,50,-1,29,225
5,51,-1,29,225
5,52,-1,29,225
5,53,-1,29,225
5,54,-1,29,225
5,55,-1,29,225
5,56,-1,29,225
5,57,-1,29,225
5,58,-1,29,225
5,59,-1,29,225
6,0,-1,29,225
6,1,-1,29,225
6,2,-1,29,225
6,3,-1,29,225
6,4,-1,29,225
6,5,-1,29,225
6,6,-1,29,225
6,7,-1,29,225
6,8,-1,29,225
6,9,-1,29,225
6,10,-1,29,225
6,11,-1,29,225
6,12,-1,29,225
6,13,-1,29,225
6,14,-1,29,225
6,15,-1,29,225
6,16,-1,29,225
6,17,-1,29,225
6,18,-1,29,225
6,19,-1,29,225
6,20,-1,29,225
6,21,-1,29,225
6,22,-1,29,225
6,23,-1,29,225
6,24,-1,29,225
6,25,-1,29,225
6,26,-1,29,225
6,27,7,32,137
6,28,7,32,142
6,29,7,32,147
6,30,-1,32,147
6,31,-1,32,147
6,32,-1,32,147
6,33,-1,32,147
6,34,-1,32,147
6,35,-1,32,147
6,36,-1,32,147
6,37,-1,32,147
6,38,-1,32,147
6,39,-1,32,147
6,40,-1,32,147
6,41,-1,32,147
6,42,3,32,212
6,43,3,32,217
6,44,3,32,222
6,45,3,34,225
6,46,-1,34,225
6,47,-1,34,225
6,48,-1,34,225
6,49,-1,34,225
6,50,-1,34,225
6,51,-1,34,225
6,52,-1,34,225
6,53,-1,34,225
6,54,-1,34,225
6,55,-1,34,225
6,56,-1,34,225
6,57,-1,34,225
6,58,-1,34,225
6,59,-1,34,225
7,0,-1,34,225
7,1,-1,34,225
7,2,-1,34,225
7,3,-1,34,225
7,4,-1,34,225
7,5,-1,34,225
7,6,-1,34,225
7,7,-1,34,225
7,8,-1,34,225
7,9,-1,34,225
7,10,-1,34,225
7,11,-1,34,225
7,12,-1,34,225
7,13,-1,34,225
7,14,-1,34,225
7,15,-1,34,225
7,16,-1,34,225
7,17,-1,34,225
7,18,-1,34,225
7,19,-1,34,225
7,20,-1,34,225
7,21,-1,34,225
7,22,-1,34,225
7,23,-1,34,225
7,24,-1,34,225
7,25,-1,34,225
7,26,-1,34,225
7,27,7,37,137
7,28,7,37,142
7,29,7,37,147
7,30,-1,37,147
7,31,-1,37,147
7,32,-1,37,147
7,33,-1,37,147
7,34,-1,37,147
7,35,-1,37,147
7,36,-1,37,147
7,37,-1,37,147
7,38,-1,37,147
7,39,-1,37,147
7,40,-1,37,147
7,41,-1,37,147
7,42,3,37,212
7,43,3,37,217
7,44,3,37,222
7,45,3,39,225
7,46,-1,39,225
7,47,-1,39,225
7,48,-1,39,225
7,49,-1,39,225
7,50,-1,39,225
7,51,-1,39,225
7,52,-1,39,225
7,53,-1,39,225
7,54,-1,39,225
7,55,-1,39,225
7,56,-1,39,225
7,57,-1,39,225
7,58,-1,39,225
7,59,-1,39,225
8,0,-1,39,225
8,1,-1,39,225
8,2,-1,39,225
8,3,-1,39,225
8,4,-1,39,225
8,5,-1,39,225
8,6,-1,39,225
8,7,-1,39,225
8,8,-1,39,225
8,9,-1,39,225
8,10,-1,39,225
8,11,-1,39,225
8,12,-1,39,225
8,13,-1,39,225
8,14,-1,39,225
8,15,-1,39,225
8,16,-1,39,225
8,17,-1,39,225
8,18,-1,39,225
8,19,-1,39,225
8,20,-1,39,225
8,21,-1,39,225
8,22,-1,39,225
8,23,-1,39,225
8,24,-1,39,225
8,25,-1,39,225
8,26,-1,39,225
8,27,7,42,137
8,28,7,42,142
8,29,7,42,147
8,30,-1,42,147
8,31,-1,42,147
8,32,-1,42,147
8,33,-1,42,147
8,34,-1,42,147
8,35,-1,42,147
8,36,-1,42,147
8,37,-1,42,147
8,38,-1,42,147
8,39,-1,42,147
8,40,-1,42,147
8,41,-1,42,147
8,42,3,42,212
8,43,3,42,217
8,44,3,42,222
8,45,3,44,225
8,46,-1,44,225
8,47,-1,44,225
8,48,-1,44,225
8,49,-1,44,225
8,50,-1,44,225
8,51,-1,44,225
8,52,-1,44,225
8,53,-1,44,225
8,54,-1,44,225
8,55,-1,44,225
8,56,-1,44,225
8,57,-1,44,225
8,58,-1,44,225
8,59,-1,44,225
9,0,-1,44,225
9,1,-1,44,225
9,2,-1,44,225
9,3,-1,44,225
9,4,-1,44,225
9,5,-1,44,225
9,6,-1,44,225
9,7,-1,44,225
9,8,-1,44,225
9,9,-1,44,225
9,10,-1,44,225
9,11,-1,44,225
9,12,-1,44,225
9,13,-1,44,225
9,14,-1,44,225
9,15,-1,44,225
9,16,-1,44,225
9,17,-1,44,225
9,18,-1,44,225
9,19,-1,44,225
9,20,-1,44,225
9,21,-1,44,225
9,22,-1,44,225
9,23,-1,44,225
9,24,-1,44,225
9,25,-1,44,225
9,26,-1,44,225
9,27,7,47,137
9,28,7,47,142
9,29,7,47,147
9,30,-1,47,147
9,31,-1,47,147
9,32,-1,47,147
9,33,-1,47,147
9,34,-1,47,147
9,35,-1,47,147
9,36,-1,47,147
9,37,-1,47,147
9,38,-1,47,147
9,39,-1,47,147
9,40,-1,47,147
9,41,-1,47,147
9,42,3,47,212
9,43,3,47,217
9,44,3,47,222
9,45,3,49,225
9,46,-1,49,225
9,47,-1,49,225
9,48,-1,49,225
9,49,-1,49,225
9,50,-1,49,225
9,51,-1,49,225
9,52,-1,49,225
9,53,-1,49,225
9,54,-1,49,225
9,55,-1,49,225
9,56,-1,49,225
9,57,-1,49,225
9,58,-1,49,225
9,59,-1,49,225
10,0,-1,49,225
10,1,-1,49,225
10,2,-1,49,225
10,3,-1,49,225
10,4,-1,49,225
10,5,-1,49,225
10,6,-1,49,225
10,7,-1,49,225
10,8,-1,49,225
10,9,-1,49,225
10,10,-1,49,225
10,11,-1,49,225
10,12,-1,49,225
10,13,-1,49,225
10,14,-1,49,225
10,15,-1,49,225
10,16,-1,49,225
10,17,-1,49,225
10,18,-1,49,225
10,19,-1,49,225
10,20,-1,49,225
10,21,-1,49,225
10,22,-1,49,225
10,23,-1,49,225
10,24,-1,49,225
10,25,-1,49,225
10,26,-1,49,225
10,27,7,52,137
10,28,7,52,142
10,29,7,52,147
10,30,-1,52,147
10,31,-1,52,147
10,32,-1,52,147
10,33,-1,52,147
10,34,-1,52,147
10,35,-1,52,147
10,36,-1,52,147
10,37,-1,52,147
10,38,-1,52,147
10,39,-1,52,147
10,40,-1,52,147
10,41,-1,52,147
10,42,3,52,212
10,43,3,52,217
10,44,3,52,222
10,45,3,54,225
10,46,-1,54,225
10,47,-1,54,225
10,48,-1,54,225
10,49,-1,54,225
10,50,-1,54,225
10,51,-1,54,225
10,52,-1,54,225
10,53,-1,54,225
10,54,-1,54,225
10,55,-1,54,225
10,56,-1,54,225
10,57,-1,54,225
10,58,-1,54,225
10,59,-1,54,225
11,0,-1,54,225
11,1,-1,54,225
11,2,-1,54,225
11,3,-1,54,225
11,4,-1,54,225
11,5,-1,54,225
11,6,-1,54,225
11,7,-1,54,225
11,8,-1,54,225
11,9,-1,54,225
11,10,-1,54,225
11,11,-1,54,225
11,12,-1,54,225
11,13,-1,54,225
11,14,-1,54,225
11,15,-1,54,225
11,16,-1,54,225
11,17,-1,54,225
11,18,-1,54,225
11,19,-1,54,225
11,20,-1,54,225
11,21,-1,54,225
11,22,-1,54,225
11,23,-1,54,225
11,24,-1,54,225
11,25,-1,54,225
11,26,-1,54,225
11,27,7,57,137
11,28,7,57,142
11,29,7,57,147
11,30,-1,57,147
11,31,-1,57,147
11,32,-1,57,147
11,33,-1,57,147
11,34,-1,57,147
11,35,-1,57,147
11,36,-1,57,147
11,37,-1,57,147
11,38,-1,57,147
11,39,-1,57,147
11,40,-1,57,147
11,41,-1,57,147
11,42,3,57,212
11,43,3,57,217
11,44,3,57,222
11,45,3,59,225
11,46,-1,59,225
11,47,-1,59,225
11,48,-1,59,225
11,49,-1,59,225
11,50,-1,59,225
11,51,-1,59,225
11,52,-1,59,225
11,53,-1,59,225
11,54,-1,59,225
11,55,-1,59,225
11,56,-1,59,225
11,57,-1,59,225
11,58,-1,59,225
11,59,-1,59,225
12,0,-1,59,225
12,1,-1,59,225
12,2,-1,59,225
12,3,-1,59,225
12,4,-1,59,225
12,5,-1,59,225
12,6,-1,59,225
12,7,-1,59,225
12,8,-1,59,225
12,9,-1,59,225
12,10,-1,59,225
12,11,-1,59,225
12,12,-1,59,225
12,13,-1,59,225
12,14,-1,59,225
12,15,-1,59,225
12,16,-1,59,225
12,17,-1,59,225
12,18,-1,59,225
12,19,-1,59,225
12,20,-1,59,225
12,21,-1,59,225
12,22,-1,59,225
12,23,-1,59,225
12,24,-1,59,225
12,25,-1,59,225
12,26,-1,59,225
12,27,7,62,137
12,28,7,62,142
12,29,7,62,147
12,30,-1,62,147
12,31,-1,62,147
12,32,-1,62,147
12,33,-1,62,147
12,34,-1,62,147
12,35,-1,62,147
12,36,-1,62,147
12,37,-1,62,147
12,38,-1,62,147
12,39,-1,62,147
12,40,-1,62,147
12,41,-1,62,147
12,42,3,62,212
12,43,3,62,217
12,44,3,62,222
12,45,3,64,225
12,46,-1,64,225
12,47,-1,64,225
12,48,-1,64,225
12,49,-1,64,225
12,50,-1,64,225
12,51,-1,64,225
12,52,-1,64,225
12,53,-1,64,225
12,54,-1,64,225
12,55,-1,64,225
12,56,-1,64,225
12,57,-1,64,225
12,58,-1,64,225
12,59,-1,64,225
13,0,-1,64,225
13,1,-1,64,225
13,2,-1,64,225
13,3,-1,64,225
13,4,-1,64,225
13,5,-1,64,225
13,6,-1,64,225
13,7,-1,64,225
13,8,-1,64,225
13,9,-1,64,225
13,10,-1,64,225
13,11,-1,64,225
13,12,-1,64,225
13,13,-1,64,225
13,14,-1,64,225
13,15,-1,64,225
13,16,-1,64,225
13,17,-1,64,225
13,18,-1,64,225
13,19,-1,64,225
13,20,-1,64,225
13,21,-1,64,225
13,22,-1,64,225
13,23,-1,64,225
13,24,-1,64,225
13,25,-1,64,225
13,26,-1,64,225
13,27,7,67,137
13,28,7,67,142
13,29,7,67,147
13,30,-1,67,147
13,31,-1,67,147
13,32,-1,67,147
13,33,-1,67,147
13,34,-1,67,147
13,35,-1,67,147
13,36,-1,67,147
13,37,-1,67,147
13,38,-1,67,147
13,39,-1,67,147
13,40,-1,67,147
13,41,-1,67,147
13,42,3,67,212
13,43,3,67,217
13,44,3,67,222
13,45,3,69,225
13,46,-1,69,225
13,47,-1,69,225
13,48,-1,69,225
13,49,-1,69,225
13,50,-1,69,225
13,51,-1,69,225
13,52,-1,69,225
13,53,-1,69,225
13,54,-1,69,225
13,55,-1,69,225
13,56,-1,69,225
13,57,-1,69,225
13,58,-1,69,225
13,59,-1,69,225
14,0,-1,69,225
14,1,-1,69,225
14,2,-1,69,225
14,3,-1,69,225
14,4,-1,69,225
14,5,-1,69,225
14,6,-1,69,225
14,7,-1,69,225
14,8,-1,69,225
14,9,-1,69,225
14,10,-1,69,225
14,11,-1,69,225
14,12,-1,69,225
14,13,-1,69,225
14,14,-1,69,225
14,15,-1,69,225
14,16,-1,69,225
14,17,-1,69,225
14,18,-1,69,225
14,19,-1,69,225
14,20,-1,69,225
14,21,-1,69,225
14,22,-1,69,225
14,23,-1,69,225
14,24,-1,69,225
14,25,-1,69,225
14,26,-1,69,225
14,27,7,72,137
14,28,7,72,142
14,29,7,72,147
14,30,-1,72,147
14,31,-1,72,147
14,32,-1,72,147
14,33,-1,72,147
14,34,-1,72,147
14,35,-1,72,147
14,36,-1,72,147
14,37,-1,72,147
14,38,-1,72,147
14,39,-1,72,147
14,40,-1,72,147
14,41,-1,72,147
14,42,3,72,212
14,43,3,72,217
14,44,3,72,222
14,45,3,74,225
14,46,-1,74,225
14,47,-1,74,225
14,48,-1,74,225
14,49,-1,74,225
14,50,-1,74,225
14,51,-1,74,225
14,52,-1,74,225
14,53,-1,74,225
14,54,-1,74,225
14,55,-1,74,225
14,56,-1,74,225
14,57,-1,74,225
14,58,-1,74,225
14,59,-1,74,225
15,0,-1,74,225
15,1,-1,74,225
15,2,-1,74,225
15,3,-1,74,225
15,4,-1,74,225
15,5,-1,74,225
15,6,-1,74,225
15,7,-1,74,225
15,8,-1,74,225
15,9,-1,74,225
15,10,-1,74,225
15,11,-1,74,225
15,12,-1,74,225
15,13,-1,74,225
15,14,-1,74,225
15,15,-1,74,225
15,16,-1,74,225
15,17,-1,74,225
15,18,-1,74,225
15,19,-1,74,225
15,20,-1,74,225
15,21,-1,74,225
15,22,-1,74,225
15,23,-1,74,225
15,24,-1,74,225
15,25,-1,74,225
15,26,-1,74,225
15,27,7,77,137
15,28,7,77,142
15,29,7,77,147
15,30,-1,77,147
15,31,-1,77,147
15,32,-1,77,147
15,33,-1,77,147
15,34,-1,77,147
15,35,-1,77,147
15,36,-1,77,147
15,37,-1,77,147
15,38,-1,77,147
15,39,-1,77,147
15,40,-1,77,147
15,41,-1,77,147
15,42,3,77,212
15,43,3,77,217
15,44,3,77,222
15,45,3,79,225
15,46,-1,79,225
15,47,-1,79,225
15,48,-1,79,225
15,49,-1,79,225
15,50,-1,79,225
15,51,-1,79,225
15,52,-1,79,225
15,53,-1,79,225
15,54,-1,79,225
15,55,-1,79,225
15,56,-1,79,225
15,57,-1,79,225
15,58,-1,79,225
15,59,-1,79,225
16,0,-1,79,225
16,1,-1,79,225
16,2,-1,79,225
16,3,-1,79,225
16,4,-1,79,225
16,5,-1,79,225
16,6,-1,79,225
16,7,-1,79,225
16,8,-1,79,225
16,9,-1,79,225
16,10,-1,79,225
16,11,-1,79,225
16,12,-1,79,225
16,13,-1,79,225
16,14,-1,79,225
16,15,-1,79,225
16,16,-1,79,225
16,17,-1,79,225
16,18,-1,79,225
16,19,-1,79,225
16,20,-1,79,225
16,21,-1,79,225
16,22,-1,79,225
16,23,-1,79,225
16,24,-1,79,225
16,25,-1,79,225
16,26,-1,79,225
16,27,7,82,137
16,28,7,82,142
16,29,7,82,147
16,30,-1,82,147
16,31,-1,82,147
16,32,-1,82,147
16,33,-1,82,147
16,34,-1,82,147
16,35,-1,82,147
16,36,-1,82,147
16,37,-1,82,147
16,38,-1,82,147
16,39,-1,82,147
16,40,-1,82,147
16,41,-1,82,147
16,42,3,82,212
16,43,3,82,217
16,44,3,82,222
16,45,3,84,225
16,46,-1,84,225
16,47,-1,84,225
16,48,-1,84,225
16,49,-1,84,225
16,50,-1,84,225
16,51,-1,84,225
16,52,-1,84,225
16,53,-1,84,225
16,54,-1,84,225
16,55,-1,84,225
16,56,-1,84,225
16,57,-1,84,225
16,58,-1,84,225
16,59,-1,84,225
17,0,-1,84,225
17,1,-1,84,225
17,2,-1,84,225
17,3,-1,84,225
17,4,-1,84,225
17,5,-1,84,225
17,6,-1,84,225
17,7,-1,84,225
17,8,-1,84,225
17,9,-1,84,225
17,10,-1,84,225
17,11,-1,84,225
17,12,-1,84,225
17,13,-1,84,225
17,14,-1,84,225
17,15,-1,84,225
17,16,-1,84,225
17,17,-1,84,225
17,18,-1,84,225
17,19,-1,84,225
17,20,-1,84,225
17,21,-1,84,225
17,22,-1,84,225
17,23,-1,84,225
17,24,-1,84,225
17,25,-1,84,225
17,26,-1,84,225
17,27,7,87,137
17,28,7,87,142
17,29,7,87,147
17,30,-1,87,147
17,31,-1,87,147
17,32,-1,87,147
17,33,-1,87,147
17,34,-1,87,147
17,35,-1,87,147
17,36,-1,87,147
17,37,-1,87,147
17,38,-1,87,147
17,39,-1,87,147
17,40,-1,87,147
17,41,-1,87,147
17,42,3,87,212
17,43,3,87,217
17,44,3,87,222
17,45,3,89,225
17,46,-1,89,225
17,47,-1,89,225
17,48,-1,89,225
17,49,-1,89,225
17,50,-1,89,225
17,51,-1,89,225
17,52,-1,89,225
17,53,-1,89,225
17,54,-1,89,225
17,55,-1,89,225
17,56,-1,89,225
17,57,-1,89,225
17,58,-1,89,225
17,59,-1,89,225
18,0,-1,89,225
18,1,-1,89,225
18,2,-1,89,225
18,3,-1,89,225
18,4,-1,89,225
18,5,-1,89,225
18,6,-1,89,225
18,7,-1,89,225
18,8,-1,89,225
18,9,-1,89,225
18,10,-1,89,225
18,11,-1,89,225
18,12,-1,89,225
18,13,-1,89,225
18,14,-1,89,225
18,15,-1,89,225
18,16,-1,89,225
18,17,-1,89,225
18,18,-1,89,225
18,19,-1,89,225
18,20,-1,89,225
18,21,-1,89,225
18,22,-1,89,225
18,23,-1,89,225
18,24,-1,89,225
18,25,-1,89,225
18,26,-1,89,225
18,27,7,92,137
18,28,7,92,142
18,29,7,92,147
18,30,-1,92,147
18,31,-1,92,147
18,32,-1,92,147
18,33,-1,92,147
18,34,-1,92,147
18,35,-1,92,147
18,36,-1,92,147
18,37,-1,92,147
18,38,-1,92,147
18,39,-1,92,147
18,40,-1,92,147
18,41,-1,92,147
18,42,3,92,212
18,43,3,92,217
18,44,3,92,222
18,45,3,94,225
18,46,-1,94,225
18,47,-1,94,225
18,48,-1,94,225
18,49,-1,94,225
18,50,-1,94,225
18,51,-1,94,225
18,52,-1,94,225
18,53,-1,94,225
18,54,-1,94,225
18,55,-1,94,225
18,56,-1,94,225
18,57,-1,94,225
18,58,-1,94,225
18,59,-1,94,225
19,0,-1,94,225
19,1,-1,94,225
19,2,-1,94,225
19,3,-1,94,225
19,4,-1,94,225
19,5,-1,94,225
19,6,-1,94,225
19,7,-1,94,225
19,8,-1,94,225
19,9,-1,94,225
19,10,-1,94,225
19,11,-1,94,225
19,12,-1,94,225
19,13,-1,94,225
19,14,-1,94,225
19,15,-1,94,225
19,16,-1,94,225
19,17,-1,94,225
19,18,-1,94,225
19,19,-1,94,225
19,20,-1,94,225
19,21,-1,94,225
19,22,-1,94,225
19,23,-1,94,225
19,24,-1,94,225
19,25,-1,94,225
19,26,-1,94,225
19,27,7,97,137
19,28,7,97,142
19,29,7,97,147
19,30,-1,97,147
19,31,-1,97,147
19,32,-1,97,147
19,33,-1,97,147
19,34,-1,97,147
19,35,-1,97,147
19,36,-1,97,147
19,37,-1,97,147
19,38,-1,97,147
19,39,-1,97,147
19,40,-1,97,147
19,41,-1,97,147
19,42,3,97,212
19,43,3,97,217
19,44,3,97,222
19,45,3,97,227
19,46,3,97,232
19,47,3,97,237
19,48,3,97,242
19,49,3,97,247
19,50,3,97,252
19,51,3,97,257
19,52,3,97,262
19,53,3,97,267
19,54,3,97,272
19,55,3,97,277
19,56,3,97,282
19,57,3,97,287
19,58,3,97,292
19,59,3,97,297
20,0,-1,97,297
20,1,-1,97,297
20,2,-1,97,297
20,3,-1,97,297
20,4,-1,97,297
20,5,-1,97,297
20,6,-1,97,297
20,7,-1,97,297
20,8,-1,97,297
20,9,-1,97,297
20,10,-1,97,297
20,11,-1,97,297
20,12,-1,97,297
20,13,-1,97,297
20,14,-1,97,297
20,15,-1,97,297
20,16,-1,97,297
20,17,-1,97,297
20,18,-1,97,297
20,19,-1,97,297
20,20,-1,97,297
20,21,-1,97,297
20,22,-1,97,297
20,23,-1,97,297
20,24,-1,97,297
20,25,-1,97,297
20,26,-1,97,297
20,27,7,102,137
20,28,7,102,142
20,29,7,102,147
20,30,-1,102,147
20,31,-1,102,147
20,32,-1,102,147
20,33,-1,102,147
20,34,-1,102,147
20,35,-1,102,147
20,36,-1,102,147
20,37,-1,102,147
20,38,-1,102,147
20,39,-1,102,147
20,40,-1,102,147
20,41,-1,102,147
20,42,3,102,212
20,43,3,102,217
20,44,3,102,222
20,45,3,102,227
20,46,3,102,232
20,47,3,102,237
20,48,3,102,242
20,49,3,102,247
20,50,3,102,252
20,51,3,102,257
20,52,3,102,262
20,53,3,102,267
20,54,3,102,272
20,55,3,102,277
20,56,3,102,282
20,57,3,102,287
20,58,3,102,292
20,59,3,102,297
21,0,-1,102,297
21,1,-1,102,297
21,2,-1,102,297
21,3,-1,102,297
21,4,-1,102,297
21,5,-1,102,297
21,6,-1,102,297
21,7,-1,102,297
21,8,-1,102,297
21,9,-1,102,297
21,10,-1,102,297
21,11,-1,102,297
21,12,-1,102,297
21,13,-1,102,297
21,14,-1,102,297
21,15,-1,102,297
21,16,-1,102,297
21,17,-1,102,297
21,18,-1,102,297
21,19,-1,102,297
21,20,-1,102,297
21,21,-1,102,297
21,22,-1,102,297
21,23,-1,102,297
21,24,-1,102,297
21,25,-1,102,297
21,26,-1,102,297
21,27,7,107,137
21,28,7,107,142
21,29,7,107,147
21,30,-1,107,147
