0,80.7252,76.9800,72.0891,68.9160,64.5910,73.1686,77.7902,65.0582,80.1489,64.4877,71.3588,70.6862,82.1320,65.7880,64.6917,55.8814,87.2763,70.6377,59.4466,70.3399,64.9125,70.1876,68.3626,75.6570,59.3875,71.1255,72.0755,88.1398,62.6587,65.1482,53.4843,56.9356,74.8568,75.4854,57.5607,62.5145,62.6100,63.1872,63.9607,64.2165,60.2795,66.8787,65.4802,63.5892,75.7589,75.7281,57.2109,78.4701,64.3610,70.3176,74.4286,61.7856,65.2593,66.6691,63.2582,67.6698,72.7730,87.5660,64.6274,66.2281,65.7139,64.0675,62.0478,71.8211,71.3654,62.8133,69.2145,57.4587,63.8072,72.1466,75.0686,73.0734,59.3811,68.4562,60.0260,62.4919,78.3567,67.6884,68.6348,58.3709,95.2908,77.7699,71.4801,76.8514,53.5222,63.4495,65.9997,74.2141,61.1747,59.6705,58.9595,65.6379,74.1374,80.2435,69.6965,79.9798,71.4465,75.5131,71.2165,68.4053,68.4822,71.5478,68.4680,81.7145,63.6586,72.7414,68.9439,64.8376,67.9243,59.1439,77.0805,76.7701,61.3256,65.4992,86.2778,80.3572,66.8152,59.5448,64.0337,63.6479,68.3635,81.4743,62.5045,70.7970,60.6778,50.6836,72.3126,63.6100,71.5762,61.5001,73.9793,61.0211,74.5893,67.6965,58.5664,87.1750,61.3474,71.7841,78.4594,68.3459,79.3852,70.3033,73.1417,68.5501,79.3650,57.4922,83.3896,56.0576,96.7489,56.4541,73.7659,87.2391,64.2257,74.0170,74.1950,64.0553,68.9769,71.7653,62.2485,72.8572,71.1366,86.8634,80.0020,61.5972,77.4778,60.0232,57.8205,50.5417,60.9341,85.1111,75.7145,64.7333,68.9807,77.3433,67.4228,70.4582,65.3074,74.3983,74.7455,78.3987,63.4054,69.5196,66.6491,73.3291,83.2535,64.6284,63.8108,62.2944,60.0986,68.7726,62.8986,71.3033,69.0816,61.2933,76.4263,63.7319,60.3778,82.9394,80.8616,84.9885,71.8006,80.9765,70.0832,68.9888,78.3791,75.0605,64.3736,69.1590,63.6381,71.3418,67.3014,73.4330,73.1808,67.2005,60.7014,72.8132,61.5984,91.4296,76.1831,66.9321,62.2166,88.3274,63.4070,84.7371,75.3764,60.5478,61.5715,76.7714,59.7043,62.2433,86.1572,53.0306,73.3103,77.7241,73.0714,62.7059,77.7881,86.7484,68.7220,85.5670,61.2616,69.3569,59.5384,74.7442,83.3986,73.3561,62.1025,57.2774,53.8018,90.3637,55.3668,58.2473,82.5364,73.0390,59.9585,66.7165,73.0697,74.1790,80.5526,74.5393,72.6167,78.5963,60.9931,59.9465,81.7030,67.3328,59.1753,75.2283,59.1701,79.8253,69.4449,80.0942,86.8605,53.5507,77.2028,70.1447,74.2350,61.2165,70.9467,67.6507,53.8620,80.6935,63.0087,70.8243,82.9792,55.4251,53.9516,63.2359,64.4559,68.5627,78.7849,58.1637,58.8711,77.5434,72.3071,81.3094,71.2132,68.3009,80.9153,69.5323,60.9405,71.8619,78.3906,65.8607,81.4087,61.8861,74.3176,71.1699,64.6622,60.1854,73.7672,73.8606,60.7254,60.4341,82.0200,84.5820,85.9329,82.6632,51.4797,74.5803,67.2530,68.7089,75.8692,72.6264,80.1456,69.2883,70.0459,71.2411,75.2432,69.6861,62.7871,57.0615,70.3026,62.6761,67.6135,81.1483,69.2467,74.6429,69.7090,71.2583,72.3442,72.6609,83.5452,64.5658,68.1194,51.6643,70.2466,69.3635,68.5105,64.1536,67.5594,58.4087,76.2950,56.2267,77.5028,76.7436,70.1773,67.4076,76.9659,84.0594,78.4227,68.9718,88.4256,51.3820,68.8807,67.8552,62.6874,70.9491,80.6294,75.4583,55.0950,70.5545,67.4755,57.1239,67.2182,73.2519,78.5469,68.4033,74.6396,71.4665,77.7568,80.2966,56.4168,68.3386,70.9091,74.0913,59.2455,69.3761,75.5345,79.9186,70.0032,60.0628,70.8177,68.0374,68.3810,79.7748,82.2675,68.8485,73.3075,49.6435,70.2150,63.9436,73.0533,58.9812,78.8516,79.0486,74.2404,59.5874,65.7757,71.3598,65.6701,71.4026,80.0398,61.6854,69.2295,76.0390,65.7603,74.0465,76.7482,68.2556,77.1102,64.6800,78.8001,64.4044,76.2325,64.4768,80.6792,61.6500,79.0587,78.9456,83.3575,78.8494,58.8387,73.2298,65.8234,82.1323,60.4706,70.9787,65.2662,73.3349,71.4390,67.3694,75.7601,66.5931,49.2237,69.5074,52.6525,59.9733,51.9392,73.7211,66.9232,74.6634,76.8588,66.4910,67.8468,85.6494,70.2310,66.3661,69.7040,72.8104,73.1882,74.4415,78.4071,73.5133,66.2113,59.6125,62.4126,84.0202,73.0982,84.3543,58.6272,80.1043,71.5523,80.5347,80.6475,67.1095,72.5102,54.8710,58.6381,67.4055,75.6630,78.6119,62.4238,70.6544,66.9853,76.7125,63.5356,66.1030,79.4703,84.8599,68.1411,68.4090,80.8715,64.1563,67.5486,65.8067,58.9089,71.2268,66.9123,75.6365,79.3597,72.7823,71.9700,61.5329,74.4153,82.0686,76.7544,67.6933,67.9881,64.6391,80.3572,88.3175,59.4972,78.7779,67.4191,68.9144,65.2563,77.5995,58.6361,61.9008,51.4268,74.3249,72.5448,72.6013,76.8435,71.2776,64.0197,88.2402,66.7476,75.5416,61.3343,65.8142,64.9161,79.8042,70.8206,79.6033,72.0570,73.8810,62.6255,81.3014,66.2306,75.5302,74.0379,64.0028,58.0327,68.4558,71.5526,56.2177,85.0077,70.5924,75.9343,60.1849,79.0582,65.6748,64.9245,77.0087,85.3205,62.0490,65.8456,69.7374,62.6530,63.0754,60.5280,81.9607,63.2047,60.3229,77.7903,79.9335,70.5796,79.2966,66.1936,68.6640,68.0445,56.1602,66.8040,63.9622,69.6308,67.8746,70.0888,78.2816,72.9099,71.3125,83.1155,52.2470,80.6022,79.3526,73.7948,56.2049,71.6926,69.8038,80.8953,67.3003,59.5858,71.9181,66.6378,56.8259,72.0592,80.8848,72.6881,60.9912,73.6360,73.8906,55.9370,66.4520,76.7817,74.7127,60.2182,72.1581,74.8363,63.8669,60.8953,68.8630,56.5242,69.8521,70.1997,67.9740,74.6802,61.8853,78.2182,72.6367,78.4038,65.5842,65.3833,68.6548,68.5409,46.9428,69.0171,75.8547,70.7948,62.2119,75.1027,81.4355,75.4046,73.5868,52.1317,73.5958,75.3861,77.7056,64.8928,76.1500,60.5746,73.9579,56.7205,66.3463,75.8559,69.8601,67.2407,68.7378,70.3421,75.8196,57.6939,64.1706,73.8358,71.7665,73.2904,68.1627,64.7688,78.8673,72.5325,69.3221,76.1267,77.5686,65.5354,69.2335,75.9795,74.5187,67.5851,79.3442,51.9619,69.5143,77.3477,57.0775,64.2662,66.9365,68.3357,73.1671,64.4430,57.5245,77.7348,70.4936,65.6571,70.6678,73.6312,72.6203,72.8626,79.8869,69.3112,72.2645,60.1471,79.1239,56.8694,65.0247,61.8660,51.7692,55.7631,73.2778,76.5946,68.7046,56.3863,65.9884,67.6687,73.0838,72.3888,60.8900,71.3160,63.4688,64.0347,68.3265,60.0237,68.3220,54.6713,58.3428,73.2664,77.5919,78.4167,80.1988,79.9435,70.4402,67.4988,85.5988,59.2192,58.6436,93.3679,85.0303,61.8993,70.8820,68.8721,63.8701,72.9887,69.0233,76.3901,72.6439,75.2903,81.2366,64.7201,73.8097,61.5611,66.2994,50.1607,62.0274,78.9533,83.1897,62.3056,74.1509,62.7509,85.4502,72.0544,66.9250,72.8055,84.7527,62.4668,59.9873,63.3717,69.7040,72.7444,76.4698,48.7355,64.0869,68.6137,82.5972,60.2337,70.6917,68.2668,81.8405,70.6870,81.3838,69.9931,85.1663,66.6494,63.2085,70.6963,81.1139,57.5418,65.1550,80.3285,77.8430,71.1873,79.6798,73.1194,64.6217,63.6796,64.9290,74.7572,77.9185,70.2099,81.1698,64.6688,64.5050,68.5634,62.7830,79.4047,73.6621,59.3506,71.1176,66.7095,66.2834,66.2365,70.5073,58.1726,64.3745,81.7708,64.8731,80.4024,78.9288,63.7271,79.0728,73.8364,67.0464,66.4199,79.1559,76.0519,86.3932,80.3929,71.6763,88.1589,68.7496,73.7758,61.8187,78.6823,77.3254,64.3532,72.7866,76.9037,80.9829,65.3242,59.4294,73.9138,66.1917,69.6285,68.7660,73.4316,75.6256,59.4832,60.8477,77.8030,61.6804,76.7769,73.3614,66.1286,60.5735,78.3688,65.8693,74.7999,62.5405,64.4277,63.6384,72.5997,77.9674,60.1144,52.4348,53.5347,65.0685,62.4754,69.6411,65.6080,66.5984,68.0996,93.9757,79.7658,70.0266,52.6430,60.9038,63.8659,69.5892,66.8970,62.4481,74.3909,65.4999,62.3830,67.7960,68.4393,62.4640,79.3300,76.0756,63.6661,65.1024,71.5442,46.2292,79.5501,57.8888,63.6801,82.6519,73.5907,71.0992,59.5971,66.0050,68.4857,69.6370,68.6901,63.7491,68.4547,68.0032,62.2423,73.9137,72.8806,70.4786,66.3200,68.8847,55.9438,64.5116,76.9205,66.3986,53.8907,75.8579,69.9762,71.9153,62.2049,71.7691,71.5024,55.7010,66.9509,69.1809,74.8022,60.0137,76.7225,73.1343,75.5354,76.1723,76.0683,66.0339,69.4016,61.4790,67.7493,67.7035,72.8755,72.6678,67.4257,91.0723,76.1141,69.9354,58.7691,61.5143,87.1146,78.4076,91.5631,72.1310,66.7570,69.1402,79.8002,77.4604,81.4285,72.5170,59.3318,58.5938,70.3506,75.2072,71.5500,74.0433,72.4771,81.5056,68.0474,74.7826,73.5644,72.3439,58.0505,52.5212,50.4795,72.4589,65.1034,70.5642,67.3253,67.1538,78.7398,52.4588,74.1771,62.0049,65.4268,78.1078,66.3438,68.6406,79.4199,48.8529,68.7422,57.8832,62.5345,64.8822,76.9842,62.8967,67.3630,82.1879,62.6262,67.0585,80.2331,64.3447,70.4532,65.8234,79.1749,64.8495,58.3758,80.3512,61.4354,71.6519,62.0505,74.1947,67.2436,70.0798,68.3760,69.0422,59.5743,66.8314,79.3894,58.4448,63.7588,74.0668,65.3783,55.5815,56.9068,59.9133,57.0485,70.6084,67.6130,62.5951,83.9746,69.4816,58.0586,80.9051,47.7945,68.3450,64.7526,74.8682,72.0819,79.9246,72.0828,62.9640,69.5380,64.7875,80.1192,59.7301,66.8913,59.8414,59.4739,75.7184,70.0696,67.0657,77.9460,76.6530,77.8348,63.4367,54.3692,57.6702,71.5183,66.2944,72.1821,76.5353,70.3073,81.5729,65.3448,69.1458,72.9817,64.1732,80.9127,67.0857,77.9607,64.5099,62.2293,69.5259,76.0635,82.3660,65.9990,79.6582,61.4420,66.7630,59.9896,70.0511,76.8403,71.9060,62.2837,71.2380,74.9057,61.0202,76.6377,63.2108,64.1752,80.0675,72.1850,75.2757,61.4036,69.9423,83.7099,75.3680,80.8817,59.0587,72.6387,81.0817,76.8066,71.5648,56.3883,84.8238,65.9405,70.3313,61.4923,66.1879,77.3546,67.9674,67.5121,86.5838,72.3476,77.4968,50.9825,72.0022,65.3774,73.6885,78.3935,60.9828,79.7859,77.9549,66.1750,62.3447,63.3611,81.8214,70.4226,65.0409,70.6487,64.8440,74.3391,67.7158,71.8647,68.7744,61.0556,76.9541,64.2223,70.4304,61.1874,68.8191,67.4276,72.3503,56.3368,91.3865,69.1735,79.5445,52.1988,63.8278,70.5235,63.2831,68.7347,67.1146,62.8297,73.5132,65.1803,64.1269,85.5049,74.9268,64.6926,67.2994,76.5528,68.5654,69.8055,74.0123,62.4560,75.5933,71.2056,57.4607,65.8619,59.5300,49.2566,80.5199,73.6563,70.3903,67.1214,74.9497,82.4500,60.9870,73.7396,79.0929,77.5134,73.7273,67.4310,58.8222,68.7707,69.5848,68.4786,73.8576,67.4171,68.8877,67.9153,61.9954,75.8836,59.1238,73.3266,68.1937,69.7923,82.2704,81.7211,73.5537,80.0100,73.2863,65.4668,78.5720,77.8206,61.5289,58.3722,71.5976,74.5524,71.6178,56.9534,67.9769,80.9531,76.5415,59.4211,70.2617,71.1907,58.7635,80.4062,60.4243,73.8537,70.9890,68.0440,61.7462,73.0905,54.8208,70.5659,70.7377,76.4383,55.2798,67.4222,60.6500,71.1499,79.8661,70.2970,81.7117,73.1712,75.5652,85.9562,55.4364,80.6110,69.4367,63.4917,64.7498,73.1867,65.9766,68.6642,80.9782,73.1536,60.7437,69.0574,67.1361,73.3162,70.3316,60.8950,74.7191,81.6177,59.9698,71.8403,67.2368,71.3181,64.9955,57.9448,73.8162,70.5068,89.8230,74.0414,87.4111,64.3387,62.5155,79.1006,72.4396,67.0905,65.4486,79.0540,82.3592,68.2800,72.1854,61.5019,63.9109,79.5950,70.7771,68.2264,63.8847,64.7113,75.4225,78.3835,64.1741,77.3867,69.8259,55.7675,76.7393,81.5109,68.0208,63.8966,56.9216,65.7440,66.5002,65.1269,69.0710,70.3749,57.5058,85.4593,74.7759,64.1955,53.7398,79.6894,80.8431,54.2407,78.3153,58.6712,61.8546,67.9588,80.0736,61.4058,65.2308,62.2236,74.9555,69.5007,59.3178,61.3800,60.3764,82.3565,66.5553,70.1795,70.0876,72.2587,71.9553,77.5917,61.6357,72.9845,62.4137,54.8826,72.2588,76.6042,64.1857,77.5806,72.3443,70.2296,66.4305,64.1378,64.2245,70.1025,76.3492,82.2474,59.1324,63.1451,80.4564,65.0519,59.8401,62.0919,78.3762,88.8776,66.4108,93.7334,68.1310,69.8128,57.9936,71.4694,78.7233,67.1844,72.1614,68.9704,78.1458,73.1847,61.5224,83.1200,81.6807,64.2569,83.0115,66.3997,66.4845,66.3212,72.6215,70.7285,72.8824,67.8503,71.9034,62.5602,81.7866,72.9121,74.9715,70.6750,67.2589,78.0627,70.9693,61.7364,66.4384,68.6502,67.8584,74.7850,67.9117,75.9685,87.2754,67.1204,85.2410,58.9167,60.1168,71.2930,66.3347,67.9076,74.0440,62.1165,68.6556,69.2432,69.0479,68.6870,70.4877,62.7182,90.0242,56.5223,65.6385,73.0172,79.7906,82.9512,71.6638,71.9324,68.9112,69.5105,79.7404,66.1433,77.3219,74.0835,60.2870,64.0755,62.0186,51.9160,61.9766,74.2901,75.0025,75.7421,79.5015,82.3867,91.2816,72.2080,70.5179,61.5314,64.2732,63.7116,73.0479,79.2871,58.5139,69.0649,64.0606,71.5365,68.4460,70.4436,61.5499,54.5139,61.4462,64.9049,67.5516,56.6874,78.2331,67.7669,77.2942,76.3023,70.5473,61.4418,60.8381,64.5290,76.7400,65.7385,77.6361,70.6837,68.9393,79.3813,65.2639,64.4125,78.1387,76.5264,69.3720,73.4762,63.6067,66.2266,86.6690,57.1823,67.1608,70.1067,72.3334,71.2906,85.9137,73.0081,75.7646,70.2655,53.3258,62.6079,70.5050,51.3745,72.7757,74.7424,78.0945,74.2423,64.4136,74.3771,54.9529,64.4799,64.5891,68.5201,76.1567,75.2841,59.2311,81.1002,80.9147,73.0852,56.2478,73.0151,70.7250,57.8469,68.4323,67.1777,66.2194,67.1288,71.4765,71.1944,50.6775,78.0723,89.7935,72.0439,70.9099,86.5977,66.7985,73.3171,55.4287,67.7765,63.5565,56.5382,65.0927,62.0529,59.3293,61.5885,67.7534,62.9129,76.7916,55.6091,71.4983,68.0958,64.7171,69.7775,57.8692,73.4738,83.8641,75.1545,62.0536,75.0860,70.6787,64.8043,75.6833,73.0860,55.9867,67.7887,54.8646,72.5552,64.3082,53.8101,58.0473,66.8074,65.5659,70.6034,66.0867,74.6363,79.1169,71.7562,61.1221,74.6350,67.6055,77.9465,59.8149,61.8371,68.5627,70.5033,76.8529,75.2337,76.6400,64.6858,66.8756,76.4585,67.7400,89.2862,87.3839,64.6005,62.8283,52.6670,76.5076,72.1328,74.6989,79.6702,67.2269,81.5324,64.4006,57.8025,75.3531,69.5806,86.6850,76.8979,66.7366,74.0024,74.6774,70.4780,60.6363,77.4372,55.2404,74.2072,80.2477,55.3626,64.6711,79.7863,79.7616,77.2022,59.1691,67.1831,73.6303,72.4106,68.3641,81.4496,55.2334,66.5505,69.7519,85.4522,62.0131,68.0259,80.5163,65.4937,73.5063,74.2220,76.9132,67.7061,83.4249,61.3915,76.3736,67.3720,70.3380,69.7139,65.5043,72.7865,65.5020,69.2786,66.0066,76.1226,66.2147,77.3300,69.3883,72.7978,63.9329,70.0953,69.5972,72.0905,73.5102,78.4589,73.8744,74.0147,76.0938,54.6333,74.5149,71.4647,67.0497,71.9621,70.8408,69.5162,77.9306,72.4742,70.6661,74.5900,68.8541,67.0306,63.2573,75.2468,85.2395,70.3999,68.8651,72.0086,65.8420,62.7593,60.5605,62.9410,71.5281,60.3262,85.9155,67.2992,68.2632,72.8939,75.4349,66.1988,81.2951,71.9182,75.6495,80.5568,50.4917,80.4902,82.6878,77.7003,72.4309,70.4287,60.1735,65.0715,64.8807,62.2412,74.4768,96.1138,72.9456,70.8084,76.5969,66.7754,68.7391,57.7771,77.5598,59.0181,77.0829,67.0223,76.3163,66.8482,67.3315,71.1173,70.2921,78.7301,68.0106,74.3478,75.6391,64.3888,81.8572,77.1825,68.8219,57.9376,60.7578,60.8470,58.3890,69.3801,62.7095,67.9483,58.6907,64.4038,71.1132,70.2823,63.7894,84.7497,75.8163,79.7630,62.0811,81.3330,62.1498,67.0244,68.5239,61.5818,72.9675,64.3122,78.2283,75.8554,73.4095,56.7464,71.6710,75.1126,65.6339,71.7221,66.4288,63.6866,60.8888,89.7649,65.7750,53.1144,68.0331,91.5495,61.1593,72.4200,58.9695,67.2745,67.4421,67.9083,64.9935,62.3361,70.7203,69.9554,71.1311,64.7244,69.7983,79.4727,69.1556,72.9603,83.1352,69.1222,80.5158,65.1741,72.3796,67.4664,72.8369,80.9635,77.2722,60.2020,72.1336,69.9822,76.6713,71.5024,68.7096,75.5786,60.4026,58.7926,70.3319,78.8300,61.8289,70.1009,74.1561,65.5618,71.9350,61.8623,69.4318,72.4990,55.6590,68.4504,71.7885,79.0524,66.0062,66.4658,70.7575,64.6416,72.8738,66.2855,74.8969,78.0699,64.4346,63.1045,72.2417,84.1249,71.9978,69.3809,71.4925,88.2315,72.8918,70.6681,61.2356,74.2373,70.9356,49.6143,63.7237,75.8706,45.7546,70.3392,60.5679,52.7368,70.6035,58.7138,80.3965,53.8924,75.3251,55.2189,66.6260,66.6293,68.7956,80.1141,69.5742,60.2820,70.4259,56.1659,69.6020,73.8336,68.9891,72.1052,73.2640,80.2374,63.3705,77.6717,60.1772,57.1240,75.7523,71.1302,74.1434,72.0754,61.0784,66.5470,63.8427,55.2359,78.7282,86.5100,65.3316,64.7327,70.0703,72.2967,67.3516,68.2420,76.1999,62.3875,64.2571,72.1566,74.8878,66.8623,65.9738,61.6666,57.6283,80.8151,57.0779,76.5973,62.6615,80.4913,51.8949,68.6928,76.8521,65.2856,81.7495,78.8421,66.5492,75.0726,81.1024,63.0843,64.0778,67.9792,76.0277,78.7942,67.9956,73.6154,74.7871,93.1354,78.0583,58.2215,75.1242,67.9190,66.0805,54.2519,67.9348,61.1024,69.4372,83.9805,75.0962,75.9591,65.8646,65.7171,57.1479,65.6789,67.7637,66.1506,67.9571,59.4036,78.4266,65.7734,83.9819,81.3462,71.5299,75.7850,64.2818,76.1421,75.2438,66.4608,59.1180,66.2032,64.4807,73.1179,75.4783,74.0703,62.8828,66.6050,89.6420,83.4027,70.9688,70.1530,69.2650,70.4331,67.7616,70.7534,60.6594,63.1208,67.7497,77.3964,67.4208,66.1664,64.3048,67.2570,55.8483,79.8321,72.3830,80.7124,75.7458,76.5932,60.4678,69.4818,81.7341,74.9707,57.7653,79.2713,74.1459,70.5298,84.3526,63.2750,61.7098,75.0575,56.5466,73.8263,61.5829,56.1353,65.6814,54.4844,75.9302,68.6638,67.2714,66.1673,62.2344,75.8949,54.4117,67.7617,74.1202,69.5577,65.4918,74.7166,65.2022,62.8975,74.1353,69.6499,64.6916,82.4661,65.8406,61.7722,61.4376,70.2527,70.5774,77.0330,62.9141,85.2508,69.7097,56.6188,72.8194,
